nivel_geo,abrangencia,cod_ibge_7_pop,cod_mun_pop,municipio_sinesp,nome_municipio_pop,ano,ano_mes,formulario_clean,evento_clean,arma,num_total,num_fem,num_masc,pop_total,pop_fem,pop_masc
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-04,Formulário 6,Arma de Fogo Apreendida,Rifle,7,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-04,Formulário 6,Arma de Fogo Apreendida,Submetralhadora,5,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-05,Formulário 6,Arma de Fogo Apreendida,Carabina,15,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-05,Formulário 6,Arma de Fogo Apreendida,Espingarda,239,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-05,Formulário 6,Arma de Fogo Apreendida,Fuzil,5,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-05,Formulário 6,Arma de Fogo Apreendida,Metralhadora,0,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-05,Formulário 6,Arma de Fogo Apreendida,Outra,70,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-05,Formulário 6,Arma de Fogo Apreendida,Pistola,217,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-05,Formulário 6,Arma de Fogo Apreendida,Revolver,697,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-05,Formulário 6,Arma de Fogo Apreendida,Rifle,5,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-05,Formulário 6,Arma de Fogo Apreendida,Submetralhadora,2,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-06,Formulário 6,Arma de Fogo Apreendida,Carabina,18,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-06,Formulário 6,Arma de Fogo Apreendida,Espingarda,222,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-06,Formulário 6,Arma de Fogo Apreendida,Fuzil,5,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-06,Formulário 6,Arma de Fogo Apreendida,Metralhadora,0,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-06,Formulário 6,Arma de Fogo Apreendida,Outra,52,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-06,Formulário 6,Arma de Fogo Apreendida,Pistola,164,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-06,Formulário 6,Arma de Fogo Apreendida,Revolver,631,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-06,Formulário 6,Arma de Fogo Apreendida,Rifle,3,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-06,Formulário 6,Arma de Fogo Apreendida,Submetralhadora,3,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-07,Formulário 6,Arma de Fogo Apreendida,Carabina,17,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-07,Formulário 6,Arma de Fogo Apreendida,Espingarda,232,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-07,Formulário 6,Arma de Fogo Apreendida,Fuzil,6,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-07,Formulário 6,Arma de Fogo Apreendida,Metralhadora,0,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-07,Formulário 6,Arma de Fogo Apreendida,Outra,71,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-07,Formulário 6,Arma de Fogo Apreendida,Pistola,178,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-07,Formulário 6,Arma de Fogo Apreendida,Revolver,579,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-07,Formulário 6,Arma de Fogo Apreendida,Rifle,5,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-07,Formulário 6,Arma de Fogo Apreendida,Submetralhadora,3,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-08,Formulário 6,Arma de Fogo Apreendida,Carabina,22,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-08,Formulário 6,Arma de Fogo Apreendida,Espingarda,412,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-08,Formulário 6,Arma de Fogo Apreendida,Fuzil,3,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-08,Formulário 6,Arma de Fogo Apreendida,Metralhadora,0,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-08,Formulário 6,Arma de Fogo Apreendida,Outra,60,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-08,Formulário 6,Arma de Fogo Apreendida,Pistola,166,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-08,Formulário 6,Arma de Fogo Apreendida,Revolver,430,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-08,Formulário 6,Arma de Fogo Apreendida,Rifle,4,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-08,Formulário 6,Arma de Fogo Apreendida,Submetralhadora,0,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-09,Formulário 6,Arma de Fogo Apreendida,Carabina,24,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-09,Formulário 6,Arma de Fogo Apreendida,Espingarda,163,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-09,Formulário 6,Arma de Fogo Apreendida,Fuzil,4,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-09,Formulário 6,Arma de Fogo Apreendida,Metralhadora,0,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-09,Formulário 6,Arma de Fogo Apreendida,Outra,94,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-09,Formulário 6,Arma de Fogo Apreendida,Pistola,152,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-09,Formulário 6,Arma de Fogo Apreendida,Revolver,596,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-09,Formulário 6,Arma de Fogo Apreendida,Rifle,4,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-09,Formulário 6,Arma de Fogo Apreendida,Submetralhadora,2,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-10,Formulário 6,Arma de Fogo Apreendida,Carabina,30,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-10,Formulário 6,Arma de Fogo Apreendida,Espingarda,207,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-10,Formulário 6,Arma de Fogo Apreendida,Fuzil,3,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-10,Formulário 6,Arma de Fogo Apreendida,Metralhadora,1,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-10,Formulário 6,Arma de Fogo Apreendida,Outra,55,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-10,Formulário 6,Arma de Fogo Apreendida,Pistola,217,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-10,Formulário 6,Arma de Fogo Apreendida,Revolver,686,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-10,Formulário 6,Arma de Fogo Apreendida,Rifle,12,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-10,Formulário 6,Arma de Fogo Apreendida,Submetralhadora,4,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-11,Formulário 6,Arma de Fogo Apreendida,Carabina,18,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-11,Formulário 6,Arma de Fogo Apreendida,Espingarda,172,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-11,Formulário 6,Arma de Fogo Apreendida,Fuzil,4,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-11,Formulário 6,Arma de Fogo Apreendida,Metralhadora,0,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-11,Formulário 6,Arma de Fogo Apreendida,Outra,71,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-11,Formulário 6,Arma de Fogo Apreendida,Pistola,128,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-11,Formulário 6,Arma de Fogo Apreendida,Revolver,518,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-11,Formulário 6,Arma de Fogo Apreendida,Rifle,10,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-11,Formulário 6,Arma de Fogo Apreendida,Submetralhadora,4,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-12,Formulário 6,Arma de Fogo Apreendida,Carabina,12,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-12,Formulário 6,Arma de Fogo Apreendida,Espingarda,171,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-12,Formulário 6,Arma de Fogo Apreendida,Fuzil,2,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-12,Formulário 6,Arma de Fogo Apreendida,Metralhadora,0,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-12,Formulário 6,Arma de Fogo Apreendida,Outra,78,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-12,Formulário 6,Arma de Fogo Apreendida,Pistola,151,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-12,Formulário 6,Arma de Fogo Apreendida,Revolver,489,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-12,Formulário 6,Arma de Fogo Apreendida,Rifle,8,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2016,2016-12,Formulário 6,Arma de Fogo Apreendida,Submetralhadora,0,,,11109776,5709062,5400714
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-01,Formulário 6,Arma de Fogo Apreendida,Carabina,18,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-01,Formulário 6,Arma de Fogo Apreendida,Espingarda,123,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-01,Formulário 6,Arma de Fogo Apreendida,Fuzil,2,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-01,Formulário 6,Arma de Fogo Apreendida,Metralhadora,0,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-01,Formulário 6,Arma de Fogo Apreendida,Outra,61,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-01,Formulário 6,Arma de Fogo Apreendida,Pistola,121,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-01,Formulário 6,Arma de Fogo Apreendida,Revolver,392,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-01,Formulário 6,Arma de Fogo Apreendida,Rifle,4,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-01,Formulário 6,Arma de Fogo Apreendida,Submetralhadora,3,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-02,Formulário 6,Arma de Fogo Apreendida,Carabina,11,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-02,Formulário 6,Arma de Fogo Apreendida,Espingarda,129,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-02,Formulário 6,Arma de Fogo Apreendida,Fuzil,4,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-02,Formulário 6,Arma de Fogo Apreendida,Metralhadora,0,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-02,Formulário 6,Arma de Fogo Apreendida,Outra,50,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-02,Formulário 6,Arma de Fogo Apreendida,Pistola,132,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-02,Formulário 6,Arma de Fogo Apreendida,Revolver,348,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-02,Formulário 6,Arma de Fogo Apreendida,Rifle,5,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-02,Formulário 6,Arma de Fogo Apreendida,Submetralhadora,1,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-03,Formulário 6,Arma de Fogo Apreendida,Carabina,17,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-03,Formulário 6,Arma de Fogo Apreendida,Espingarda,174,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-03,Formulário 6,Arma de Fogo Apreendida,Fuzil,10,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-03,Formulário 6,Arma de Fogo Apreendida,Metralhadora,0,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-03,Formulário 6,Arma de Fogo Apreendida,Outra,47,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-03,Formulário 6,Arma de Fogo Apreendida,Pistola,180,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-03,Formulário 6,Arma de Fogo Apreendida,Revolver,534,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-03,Formulário 6,Arma de Fogo Apreendida,Rifle,5,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-03,Formulário 6,Arma de Fogo Apreendida,Submetralhadora,3,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-04,Formulário 6,Arma de Fogo Apreendida,Carabina,8,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-04,Formulário 6,Arma de Fogo Apreendida,Espingarda,137,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-04,Formulário 6,Arma de Fogo Apreendida,Fuzil,1,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-04,Formulário 6,Arma de Fogo Apreendida,Metralhadora,0,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-04,Formulário 6,Arma de Fogo Apreendida,Outra,69,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-04,Formulário 6,Arma de Fogo Apreendida,Pistola,147,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-04,Formulário 6,Arma de Fogo Apreendida,Revolver,459,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-04,Formulário 6,Arma de Fogo Apreendida,Rifle,7,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-04,Formulário 6,Arma de Fogo Apreendida,Submetralhadora,0,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-05,Formulário 6,Arma de Fogo Apreendida,Carabina,11,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-05,Formulário 6,Arma de Fogo Apreendida,Espingarda,167,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-05,Formulário 6,Arma de Fogo Apreendida,Fuzil,6,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-05,Formulário 6,Arma de Fogo Apreendida,Metralhadora,0,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-05,Formulário 6,Arma de Fogo Apreendida,Outra,62,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-05,Formulário 6,Arma de Fogo Apreendida,Pistola,161,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-05,Formulário 6,Arma de Fogo Apreendida,Revolver,413,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-05,Formulário 6,Arma de Fogo Apreendida,Rifle,6,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-05,Formulário 6,Arma de Fogo Apreendida,Submetralhadora,4,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-06,Formulário 6,Arma de Fogo Apreendida,Carabina,14,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-06,Formulário 6,Arma de Fogo Apreendida,Espingarda,163,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-06,Formulário 6,Arma de Fogo Apreendida,Fuzil,7,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-06,Formulário 6,Arma de Fogo Apreendida,Metralhadora,0,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-06,Formulário 6,Arma de Fogo Apreendida,Outra,67,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-06,Formulário 6,Arma de Fogo Apreendida,Pistola,163,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-06,Formulário 6,Arma de Fogo Apreendida,Revolver,464,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-06,Formulário 6,Arma de Fogo Apreendida,Rifle,13,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-06,Formulário 6,Arma de Fogo Apreendida,Submetralhadora,1,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-07,Formulário 6,Arma de Fogo Apreendida,Carabina,9,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-07,Formulário 6,Arma de Fogo Apreendida,Espingarda,190,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-07,Formulário 6,Arma de Fogo Apreendida,Fuzil,3,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-07,Formulário 6,Arma de Fogo Apreendida,Metralhadora,0,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-07,Formulário 6,Arma de Fogo Apreendida,Outra,57,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-07,Formulário 6,Arma de Fogo Apreendida,Pistola,129,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-07,Formulário 6,Arma de Fogo Apreendida,Revolver,450,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-07,Formulário 6,Arma de Fogo Apreendida,Rifle,9,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-07,Formulário 6,Arma de Fogo Apreendida,Submetralhadora,3,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-08,Formulário 6,Arma de Fogo Apreendida,Carabina,12,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-08,Formulário 6,Arma de Fogo Apreendida,Espingarda,166,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-08,Formulário 6,Arma de Fogo Apreendida,Fuzil,3,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-08,Formulário 6,Arma de Fogo Apreendida,Metralhadora,1,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-08,Formulário 6,Arma de Fogo Apreendida,Outra,66,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-08,Formulário 6,Arma de Fogo Apreendida,Pistola,118,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-08,Formulário 6,Arma de Fogo Apreendida,Revolver,422,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-08,Formulário 6,Arma de Fogo Apreendida,Rifle,1,,,11141074,5726090,5414984
Estado,Estadual,43,43,NÃO INFORMADO,RIO GRANDE DO SUL (TOTAL),2017,2017-08,Formulário 6,Arma de Fogo Apreendida,Submetralhadora,0,,,11141074,5726090,5414984
